fuelTypeCode,stationName,Street Address,Intersection Directions,City,State,ZIP,Latitude,Longitude,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,access_code,country,groups_with_access_code_french,Access Detail Code,Facility Type,CNG Dispenser Num,CNG Total Compression Capacity,CNG Storage Capacity,e85 Other Ethanol Blends,EV Pricing,LPG Nozzle Types,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,EV On Site Renewable Source,GeoLocation
ELEC,CABLELABS EV STATION 2,858 Coal Creek Cir,,Louisville,CO,80027,39.956457,-105.160404,888-758-4389,E,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,182618,2022-09-22 00:53:28 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.160404 39.956457)
ELEC,CATALYST CATALYST 2,3508 Delgany St,,Denver,CO,80216,39.77113,-104.9792,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,123019,2022-09-22 01:02:17 UTC,,05/24/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.9792 39.77113)
ELEC,OTERO COLLEGE OTERO #2,55 Piñon St,,La Junta,CO,81050,37.971065,-103.545093,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,214987,2022-09-22 01:26:56 UTC,,04/26/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-103.545093 37.971065)
LPG,U-Haul,750 S Buckley Rd,,Aurora,CO,80017,39.702402,-104.790112,303-752-4356,E,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,200-9,12/09/2021,70901,2022-02-22 14:31:10 UTC,P,11/02/2015,,true,,,public,US,Public,,RENTAL_CAR_RETURN,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,POINT (-104.790112 39.702402)
ELEC,LAKEHOUSE LAKEHOUSE ST2,4200 west 17th ave,,Denver,CO,80204,39.743549,-105.04226,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,155133,2022-09-22 01:09:46 UTC,,04/02/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.04226 39.743549)
ELEC,Dave Solon Nissan,2525 W US Highway 50,,Pueblo,CO,81008,38.312144,-104.640891,719-545-4145,E,Public - Call ahead,Dealership business hours,,,,,,1,1,Non-Networked,,GPS,03/07/2022,46545,2022-03-07 19:49:53 UTC,P,01/31/2012,,,,CHADEMO J1772 J1772COMBO,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,Free,,,,,,POINT (-104.640891 38.312144)
ELEC,CB MAROON TOWN HALL 1,507 Maroon Ave,,Crested Butte,CO,81224,38.871147,-106.98239,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,194929,2022-09-22 01:11:08 UTC,,09/02/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.98239 38.871147)
ELEC,Camden Flatirons,120 Edgeview Drive,,Broomfield,CO,80021,39.916527,-105.101792,800-663-5633,E,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,147942,2022-09-22 00:34:58 UTC,,09/12/2015,,,,J1772,public,US,Public,,,,,,,FREE,,,,,,POINT (-105.101792 39.916527)
ELEC,Organic India,7088 Winchester Cir,,Boulder,CO,80301,40.07824196922498,-105.1888373314606,888-550-8332,E,Public,24 hours daily,,,,,,2,,Non-Networked,,GPS,01/10/2022,165006,2022-02-10 19:42:29 UTC,P,04/10/2020,,,,J1772,public,US,Public,,SHOPPING_CENTER,,,,,,,,,,,POINT (-105.1888373314606 40.07824196922498)
ELEC,TRAER CREEK OFF NETWORK1,171 Yoder Ave,,Avon,CO,81620,39.628128,-106.501656,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,222981,2022-09-22 01:03:12 UTC,,07/09/2022,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-106.501656 39.628128)
ELEC,"Target T1178 (Loveland, CO)",1725 Rocky Mountain Ave,,Loveland,CO,80538,40.408279,-105.003984,833-632-2778,E,Public,24 hours daily,,,,,,,4,Electrify America,https://www.electrifyamerica.com/,GPS,09/07/2022,190763,2022-09-07 01:54:02 UTC,,06/05/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.003984 40.408279)
ELEC,Arby's - Tesla Supercharger,2221 6th St.,,Limon,CO,80828,39.268975,-103.708626,877-798-3752,E,Public,24 hours daily; for Tesla use only,,,,,,,6,Tesla,https://www.tesla.com/supercharger,200-9,10/11/2021,102086,2021-11-04 18:37:47 UTC,P,06/15/2014,,,,TESLA,public,US,Public,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,POINT (-103.708626 39.268975)
ELEC,BMW OF DENVER STATION 03,1030 S Colorado Blvd,,Denver,CO,80246,39.697924,-104.940368,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,181138,2022-09-22 00:43:30 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.940368 39.697924)
ELEC,9601 Parking Structure,9601 East Panorama Drive,,Centennial,CO,80112,39.5779353,-104.8827781,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,148007,2022-09-22 00:34:58 UTC,,04/06/2019,,,,J1772,public,US,Public,,,,,,,FREE,,,,,,POINT (-104.8827781 39.5779353)
ELEC,RWEPOA TOPAZ EV1,28 2nd St parking garage,,Edwards,CO,81632,39.64268,-106.590854,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,218443,2022-09-22 01:10:05 UTC,,05/19/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.590854 39.64268)
ELEC,HOT SPRINGS EV STATION 1,401 N River St,,Glenwood Springs,CO,81601,39.549367,-107.324698,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,186245,2022-09-22 01:16:36 UTC,,03/16/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.324698 39.549367)
ELEC,GARAGE LEVEL 13 STATION 7 AND 8,1144 15th St,,Denver,CO,80202,39.747252,-104.997454,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,173131,2022-09-22 00:54:39 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.997454 39.747252)
ELEC,BERTHOUD REC CT4021 STATION,1000 Berthoud Pkwy,,Berthoud,CO,80513,40.311624,-105.091858,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,202526,2022-09-22 01:22:06 UTC,,12/15/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.091858 40.311624)
ELEC,GRIFFIS LODO VERVE P2 #2,1820 15th St,,Denver,CO,80202,39.75182,-105.003843,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,179810,2022-09-22 00:42:21 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.003843 39.75182)
ELEC,UNIV. OF COLO SEEC WEST 1,4001 Discovery Dr,,Boulder,CO,80303,40.009614,-105.242986,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,172762,2022-09-22 00:52:03 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.242986 40.009614)
ELEC,GOOGLE BLD-2930-13,2930 Pearl St,,Boulder,CO,80301,40.021857,-105.254517,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,154408,2022-09-22 01:07:40 UTC,,03/11/2020,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-105.254517 40.021857)
ELEC,Harvest Lake Drive Parking Lot,5296 Harvest Lake Dr,,Loveland,CO,80538,40.42222,-105.003977,970-351-1693,E,Public,24 hours daily,,,,,,6,,Non-Networked,,200-9,02/15/2021,118694,2021-03-11 23:22:17 UTC,P,01/29/2019,,,,J1772,public,US,Public,,PARKING_LOT,,,,,Free,,,,,,POINT (-105.003977 40.42222)
ELEC,BVSD PIONEER ELEM1,101 East Baseline Road,,Lafayette,CO,80026,40.001163,-105.090002,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,182495,2022-09-22 00:51:48 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.090002 40.001163)
ELEC,GLENWOOD SPRING HANDICAP PKNG,100 Riverine Rd,,Glenwood Springs,CO,81601,39.560772,-107.36562,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,196223,2022-09-22 01:20:18 UTC,,09/23/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.36562 39.560772)
ELEC,Bldg C,5440 Roslyn St,Roslyn St and E 53rd Place,Denver,CO,80216,39.7959446,-104.9012885,,E,Private - Government only,24 hours daily,CFN,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,03/15/2021,185469,2022-02-10 19:42:29 UTC,LG,07/01/2020,,,,J1772,private,US,Privé - Réservé au gouvernement,GOVERNMENT,MUNI_GOV,,,,,,,,,,,POINT (-104.9012885 39.7959446)
ELEC,PIEDMONT WEST STATION 3,5471 E Beaver Creek Blvd,,Avon,CO,81620,39.628278,-106.504465,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,189599,2022-09-22 01:18:13 UTC,,05/13/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.504465 39.628278)
ELEC,Westmoor - Bldg 3,"10155 Westmoor Drive
#105",,Westminster,CO,80021,39.8976837,-105.111369,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195563,2022-09-22 00:34:58 UTC,,09/08/2021,,,,J1772,public,US,Public,,,,,,,$1.00/Hr Parking Fee,,,,,,POINT (-105.111369 39.8976837)
ELEC,CENTRAL-PARK DENVER RTD 1,8200 Smith Rd,,Denver,CO,80238,39.769293,-104.890652,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,161427,2022-09-22 00:48:23 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.890652 39.769293)
ELEC,VAIL PARKING VAIL DC4,395 E Lionshead Cir,,Vail,CO,81657,39.644504,-106.386423,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200450,2022-09-22 01:15:40 UTC,,11/03/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-106.386423 39.644504)
ELEC,BRECKENRIDGE GARAGE 05,80 North Park Ave,,Breckenridge,CO,80424,39.483598,-106.048087,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200659,2022-09-22 01:22:32 UTC,,11/06/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.048087 39.483598)
ELEC,SUMMIT COUNTY COUNTY COURT 1,208 Lincoln Ave,,Breckenridge,CO,80424,39.482641,-106.044329,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,195771,2022-09-22 01:21:15 UTC,,09/10/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.044329 39.482641)
ELEC,MITRE Corporation - Colorado Springs,1155 Academy Park Loop,For employees only.,Colorado Springs,CO,80910,38.81711,-104.76008,888-998-2546,T,TEMPORARILY UNAVAILABLE (Private),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,09/21/2022,193315,2022-09-21 22:59:28 UTC,,07/29/2021,,,,J1772,private,US,TEMPORAIREMENT SUSPENDU (Privé),,,,,,,Level 2: $0.49 per kWh,,,,,,POINT (-104.76008 38.81711)
ELEC,STEAMBOAT GRAND STEAMBOAT GRAND,2300 Mt Werner Cir,,Steamboat Springs,CO,80487,40.458832,-106.806908,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,186831,2022-09-22 01:17:05 UTC,,04/02/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.806908 40.458832)
ELEC,Josh F,4688 South Xavier Street,,Denver,CO,80236,39.6325285,-105.0506501,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,223751,2022-09-22 00:34:58 UTC,,07/20/2022,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,FREE,,,,,,POINT (-105.0506501 39.6325285)
ELEC,COARNG - JFHQ - 1 Story,6858 South Revere Pkwy,,Centennial,CO,80112,39.575448,-104.870487,,E,Private - Government only,,Proprietor,,,,,4,,Non-Networked,,GPS,02/22/2021,184493,2021-08-04 00:01:52 UTC,FG,01/15/2021,,,,J1772,private,US,Privé - Réservé au gouvernement,GOVERNMENT,FED_GOV,,,,,,,,,,,POINT (-104.870487 39.575448)
ELEC,DC CORRIDOR ESTES PARK DC3,500 Big Thompson Avenue,,Estes Park,CO,80517,40.37908,-105.513589,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,181767,2022-09-22 01:14:48 UTC,,01/27/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.513589 40.37908)
ELEC,Kaiser Pueblo,2625 West Pueblo Boulevard,,Pueblo,CO,81004,38.2186745,-104.6407541,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,148086,2022-09-22 00:34:58 UTC,,01/26/2019,,,,J1772,public,US,Public,,,,,,,$1.35/Hr Parking Fee,,,,,,POINT (-104.6407541 38.2186745)
ELEC,CDOT MAINT 1,1201 Umatilla St,,Denver,CO,80204,39.734472,-105.013529,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,206419,2022-09-22 01:15:47 UTC,,02/16/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.013529 39.734472)
ELEC,090753 SALES 001,3930 Byrd Dr,,Loveland,CO,80538,40.432999,-104.994967,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,228870,2022-09-22 01:29:48 UTC,,09/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.994967 40.432999)
ELEC,Clear Creek County Clinic,1969 Miner Street,,Idaho Springs,CO,80452,39.741701,-105.512257,888-998-2546,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,09/21/2022,200868,2022-09-21 22:55:28 UTC,,11/09/2021,,,,J1772,public,US,Public,,,,,,,Level 2: $0.49 per kWh,,,,,,POINT (-105.512257 39.741701)
ELEC,INDUSTRY GARAGE 3858 WALNUT 1,3827 N Lafayette St,,Denver,CO,80205,39.770344,-104.969826,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,183016,2022-09-22 01:02:26 UTC,,01/27/2021,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.969826 39.770344)
ELEC,Fort Collins Museum of Discovery,408 Mason Ct,,Fort Collins,CO,80524,40.592923,-105.078397,877-455-3833,E,Public,24 hours daily,,,,,,,1,eVgo Network,https://www.evgo.com/,GPS,09/22/2022,228456,2022-09-22 01:31:29 UTC,,09/21/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.078397 40.592923)
ELEC,DVA 3RD FLOOR DAVITA GW,2000 16th St 3rd Floor,,Denver,CO,80202,39.75359,-105.00428,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,174390,2022-09-22 01:03:14 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.00428 39.75359)
ELEC,AURARIA 5TH ST GARAGE 8,650 Walnut St,,Denver,CO,80204,39.7431,-105.01065,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,174171,2022-09-22 01:04:05 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.01065 39.7431)
ELEC,Carr Manor - Tesla Destination,350 E Carr Ave,,Cripple Creek,CO,80813,38.747008,-105.18701,719-689-3709  877-798-3752,E,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,11/03/2020,113558,2021-03-11 23:22:17 UTC,P,10/29/2015,,,,TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,POINT (-105.18701 38.747008)
ELEC,ONE BELLEVIEW 5TH FLOOR 1,7001 E Belleview Ave,,Denver,CO,80237,39.624388,-104.904406,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,172727,2022-09-22 00:51:44 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.904406 39.624388)
ELEC,Mike Maroone Chevrolet South,230 N Academy Blvd,Located at the corner of Bijou and Academy,Colorado Springs,CO,80909,38.836576,-104.758621,719-596-3040,E,Public - Call ahead,Dealership business hours; for customer use only,,,,,,2,,Non-Networked,,GPS,11/04/2021,63373,2022-04-28 20:01:31 UTC,P,07/12/2014,,,,J1772,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,Free,,,,,,POINT (-104.758621 38.836576)
ELEC,D&G,1495 Overlook Dr,Front Building - West side,Lafayette,CO,80026,39.5428969,-104.8729499,888-998-2546,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,09/21/2022,167704,2022-09-21 22:59:10 UTC,,10/23/2020,,,,J1772,public,US,Public,,,,,,,Level 2: $0.79 per kWh,,,,,,POINT (-104.8729499 39.5428969)
ELEC,Audi Flatirons,13321 W Midway Blvd,,Broomfield,CO,80020,39.938837,-105.125534,888-998-2546,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,09/21/2022,158523,2022-09-21 22:58:52 UTC,,06/05/2020,,,,J1772,public,US,Public,,,,,,,Level 2: $0.49 per kWh,,,,,,POINT (-105.125534 39.938837)
ELEC,TOWN OF VAIL RSP 1,591 N Frontage Rd W,,Vail,CO,81657,39.646141,-106.390249,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,220749,2022-09-22 00:59:51 UTC,,06/04/2022,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-106.390249 39.646141)
LPG,U-Haul,3105 N Nevada Ave,North of Filmore,Colorado Springs,CO,80907,38.876658,-104.81853,719-632-4695,E,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,200-9,06/07/2021,20357,2021-10-04 16:15:22 UTC,P,11/01/2000,,true,,,public,US,Public,,RENTAL_CAR_RETURN,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,POINT (-104.81853 38.876658)
ELEC,Orchard Town Center,14697 Delaware St,,Westminster,CO,80023,39.963186,-104.989953,877-455-3833,E,Public,24 hours daily,,,,,,2,2,eVgo Network,https://www.evgo.com/,GPS,09/22/2022,228749,2022-09-22 01:32:04 UTC,,09/21/2022,,,,CHADEMO J1772 J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.989953 39.963186)
E85,Corner Store #4074,5601 Quebec St,,Commerce City,CO,80022,39.799021,-104.904206,303-288-2060,E,Public,24 hours daily,A Cash D M V,,,,,,,,,200-9,11/04/2021,53820,2022-04-19 21:07:25 UTC,P,12/15/2013,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-104.904206 39.799021)
ELEC,CDOT PUEBSPAGW,5615 Wills Blvd,,Pueblo,CO,81008,38.331686,-104.624985,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,173179,2022-09-22 00:56:40 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.624985 38.331686)
ELEC,UNIV. OF COLO SEEC EAST 4,4001 Discovery Drive,,Boulder,CO,80303,40.010866,-105.241989,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,224583,2022-09-22 00:57:03 UTC,,07/29/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.241989 40.010866)
ELEC,XCEL_FLEET SUMMIT CO OPS 1,200 6th St,,Silverthorne,CO,80497,39.635536,-106.078614,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,225173,2022-09-22 01:29:12 UTC,,08/09/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.078614 39.635536)
ELEC,AURARIA 5TH ST GARAGE 5,650 Walnut St,,Denver,CO,80204,39.74301,-105.010605,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,143153,2022-09-22 01:04:05 UTC,,08/15/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.010605 39.74301)
ELEC,"530310 : 14201 E. Fourth Ave, LLC",14201 E 4th Ave,,Aurora,CO,80011,39.7227392,-104.8232211,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195153,2022-09-22 00:34:58 UTC,,09/05/2021,,,,J1772,public,US,Public,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,POINT (-104.8232211 39.7227392)
ELEC,ARC 470 (8744),8744 Lucent Blvd,Located on the east side of 8744 Lucent Blvd.,Highlands Ranch,CO,80129,39.5577328,-105.0021582,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,202990,2022-09-22 00:34:58 UTC,,12/24/2021,,,,J1772,public,US,Public,,,,,,,"$0.00-$3.00/Hr Variable Parking Fee, $0.30/kWh Energy Fee",,,,,,POINT (-105.0021582 39.5577328)
ELEC,Bldg B-1 - EVSE,5440 Roslyn St,Roslyn St and E 53rd Place,Denver,CO,80216,39.7959446,-104.9012885,,E,Private - Government only,24 hours daily,CFN,,,,,4,,ChargePoint Network,http://www.chargepoint.com/,GPS,03/15/2021,185466,2022-02-10 19:42:29 UTC,LG,07/01/2020,,,,J1772,private,US,Privé - Réservé au gouvernement,GOVERNMENT,MUNI_GOV,,,,,,,,,,,POINT (-104.9012885 39.7959446)
ELEC,LEGACY@FITZ SOUTH ADA,1363 N Victor St,,Aurora,CO,80011,39.739121,-104.833253,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,213358,2022-09-22 01:26:43 UTC,,04/02/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.833253 39.739121)
ELEC,One Arrowhead,142 Arrowhead Circle,,Edwards,CO,81632,39.633128,-106.562699,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,213582,2022-09-22 00:34:58 UTC,,04/08/2022,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,FREE,,,,,,POINT (-106.562699 39.633128)
E85,Eagle Travel Stop,20974 US Highway 6,,Sterling,CO,80751,40.6171,-103.184285,970-522-2858,E,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,200-9,11/04/2021,33344,2022-02-10 19:42:29 UTC,P,07/01/2008,,,false,,public,US,Public,,TRAVEL_CENTER,,,,,,,,,,,POINT (-103.184285 40.6171)
ELEC,VAIL RESORTS FORD HALL,50 W Thomas Pl,,Avon,CO,81620,39.603046,-106.517977,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,163407,2022-09-22 01:11:02 UTC,,06/16/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.517977 39.603046)
